"ses","age","rate","CI_low","CI_high","ethnicity","outcome"
"1","0-14",0,NA,NA,"Caribbean","poor GH"
"1","15-29",10.9514708893591,-1.44105733619014,23.3439991149083,"Caribbean","poor GH"
"1","30-44",20.6454791820645,6.33915490508709,34.951803459042,"Caribbean","poor GH"
"1","45-59",33.9848930404198,8.8089945729003,59.1607915079392,"Caribbean","poor GH"
"1","60-74",86.1439290303859,22.3287859818906,149.959072078881,"Caribbean","poor GH"
"1","75",202.741702741703,25.0340303737234,380.449375109682,"Caribbean","poor GH"
"2","0-14",0,NA,NA,"Caribbean","poor GH"
"2","15-29",10.9344942796396,-1.43882345653807,23.3078120158172,"Caribbean","poor GH"
"2","30-44",22.4683851717896,5.8238783569137,39.1128919866654,"Caribbean","poor GH"
"2","45-59",77.6471034179272,40.7366916988007,114.557515137054,"Caribbean","poor GH"
"2","60-74",92.1634647124843,28.29861560731,156.028313817659,"Caribbean","poor GH"
"2","75",55.5555555555556,-53.3313324744474,164.442443585559,"Caribbean","poor GH"
"3","0-14",4.31743421052632,-4.14458134772638,12.779449768779,"Caribbean","poor GH"
"3","15-29",10.855614973262,-1.42844406510496,23.139674011629,"Caribbean","poor GH"
"3","30-44",27.5830560513676,9.56245723662424,45.603654866111,"Caribbean","poor GH"
"3","45-59",43.3867285913611,13.3218120509667,73.4516451317555,"Caribbean","poor GH"
"3","60-74",60.4186795491143,1.20946159424894,119.62789750398,"Caribbean","poor GH"
"3","75",109.126984126984,-42.1125205143497,260.366488768318,"Caribbean","poor GH"
"4","0-14",0,NA,NA,"Caribbean","poor GH"
"4","15-29",19.9790160578338,5.17862580341291,34.7794063122547,"Caribbean","poor GH"
"4","30-44",33.0524061253468,13.5200412354585,52.584771015235,"Caribbean","poor GH"
"4","45-59",96.2099914117238,50.4755050215921,141.944477801856,"Caribbean","poor GH"
"4","60-74",99.5346117297337,19.8917984539386,179.177425005529,"Caribbean","poor GH"
"4","75",289.377289377289,88.8527433633251,489.901835391254,"Caribbean","poor GH"
"5","0-14",2.60416666666667,-2.49990620973972,7.70823954307306,"Caribbean","poor GH"
"5","15-29",17.2418264964849,4.46913738565492,30.0145156073148,"Caribbean","poor GH"
"5","30-44",58.6062148566211,38.3005705315086,78.9118591817336,"Caribbean","poor GH"
"5","45-59",103.07439932663,52.5688717245565,153.579926928704,"Caribbean","poor GH"
"5","60-74",240.007836990596,114.286353732474,365.729320248717,"Caribbean","poor GH"
"5","75",255.799755799756,66.3041268927718,445.29538470674,"Caribbean","poor GH"
"overall","0-14",1.46672986253124,-0.566016663238684,3.49947638830117,"Caribbean","poor GH"
"overall","15-29",14.82248208808,8.76481911286781,20.8801450632921,"Caribbean","poor GH"
"overall","30-44",35.3038750132783,26.850442953697,43.7573070728595,"Caribbean","poor GH"
"overall","45-59",67.3423417634328,50.9711751979914,83.7135083288741,"Caribbean","poor GH"
"overall","60-74",111.13520415846,76.2559299583801,146.01447835854,"Caribbean","poor GH"
"overall","75",194.697737250929,115.128521562619,274.266952939238,"Caribbean","poor GH"
"1","0-64",23.2262472796079,13.520794608656,32.9316999505597,"Caribbean","poor GH"
"2","0-64",36.6410375021623,23.7426622871744,49.5394127171501,"Caribbean","poor GH"
"3","0-64",27.2538235351111,16.1157107156411,38.3919363545812,"Caribbean","poor GH"
"4","0-64",42.7147369039247,29.1336656292708,56.2958081785786,"Caribbean","poor GH"
"5","0-64",60.8600066019457,45.7109969810157,76.0090162228757,"Caribbean","poor GH"
"overall","0-64",37.886947278744,32.289611369174,43.4842831883141,"Caribbean","poor GH"
"1","all",45.5762352480141,29.2672886083296,61.8851818876985,"Caribbean","poor GH"
"2","all",42.6441833373888,28.7140060888213,56.5743605859563,"Caribbean","poor GH"
"3","all",36.9298386427969,23.0000791194889,50.8595981661048,"Caribbean","poor GH"
"4","all",72.4622862845825,52.1732189481236,92.7513536210414,"Caribbean","poor GH"
"5","all",99.2017833365443,77.0442093615283,121.35935731156,"Caribbean","poor GH"
"overall","all",59.7311906213742,51.8202667499312,67.6421144928173,"Caribbean","poor GH"
"1","0-14",3.30694432751633,1.43589881531553,5.17798983971712,"Other White","poor GH"
"1","15-29",4.1336717250124,2.72332106762712,5.54402238239769,"Other White","poor GH"
"1","30-44",8.32046708267571,6.41178161123818,10.2291525541132,"Other White","poor GH"
"1","45-59",29.5515146285089,24.5479969695373,34.5550322874805,"Other White","poor GH"
"1","60-74",43.7198557364436,34.9283146798342,52.511396793053,"Other White","poor GH"
"1","75",133.488364603497,108.876059975975,158.100669231019,"Other White","poor GH"
"2","0-14",4.63405674920513,1.76189139663036,7.50622210177989,"Other White","poor GH"
"2","15-29",3.09376563082542,1.96777052571884,4.219760735932,"Other White","poor GH"
"2","30-44",13.2246416782398,10.4457451361063,16.0035382203734,"Other White","poor GH"
"2","45-59",47.557073580461,40.1650277409746,54.9491194199475,"Other White","poor GH"
"2","60-74",89.4727699002177,74.5986398851846,104.346899915251,"Other White","poor GH"
"2","75",158.777835934526,127.180381058273,190.375290810779,"Other White","poor GH"
"3","0-14",3.43408602689803,0.890126243382282,5.97804581041378,"Other White","poor GH"
"3","15-29",6.07328884641923,4.3898899986927,7.75668769414576,"Other White","poor GH"
"3","30-44",21.0336702636923,17.2060031767991,24.8613373505854,"Other White","poor GH"
"3","45-59",60.1770444516532,51.0227495084876,69.3313393948188,"Other White","poor GH"
"3","60-74",107.861398873019,89.2482742863572,126.47452345968,"Other White","poor GH"
"3","75",182.521392266615,145.818519240347,219.224265292884,"Other White","poor GH"
"4","0-14",5.32609035643579,2.02500601191166,8.62717470095992,"Other White","poor GH"
"4","15-29",9.4451516506861,7.05524245032875,11.8350608510434,"Other White","poor GH"
"4","30-44",27.5213404342407,22.7159088227443,32.3267720457372,"Other White","poor GH"
"4","45-59",92.6229566174823,79.9438165227995,105.302096712165,"Other White","poor GH"
"4","60-74",152.145179998886,126.668313826001,177.622046171771,"Other White","poor GH"
"4","75",222.90755298069,180.066887774422,265.748218186957,"Other White","poor GH"
"5","0-14",3.57308387828809,1.09710857246727,6.04905918410891,"Other White","poor GH"
"5","15-29",10.9307686297586,7.9009698203458,13.9605674391714,"Other White","poor GH"
"5","30-44",38.0299249494311,32.0235394986964,44.0363104001659,"Other White","poor GH"
"5","45-59",123.219372525672,107.083105399664,139.35563965168,"Other White","poor GH"
"5","60-74",179.724218509331,148.71007160129,210.738365417371,"Other White","poor GH"
"5","75",219.186307519641,168.557783880215,269.814831159067,"Other White","poor GH"
"overall","0-14",3.93515752368253,2.81013482789818,5.06018021946689,"Other White","poor GH"
"overall","15-29",6.26684534703969,5.44247837971044,7.09121231436895,"Other White","poor GH"
"overall","30-44",18.831742863067,17.2664297959332,20.3970559302008,"Other White","poor GH"
"overall","45-59",60.1270906382127,56.1724065333011,64.0817747431244,"Other White","poor GH"
"overall","60-74",95.6533483659011,88.1781461500293,103.128550581773,"Other White","poor GH"
"overall","75",173.141854782275,157.668744588988,188.614964975562,"Other White","poor GH"
"1","0-64",13.9635405453107,12.3564341013443,15.570646989277,"Other White","poor GH"
"2","0-64",23.0223921238354,20.5824165165869,25.4623677310839,"Other White","poor GH"
"3","0-64",29.3213714651477,26.4000665564282,32.2426763738673,"Other White","poor GH"
"4","0-64",42.1847095978472,38.3043209235827,46.0650982721116,"Other White","poor GH"
"5","0-64",57.3531122257161,52.3158981391095,62.3903263123227,"Other White","poor GH"
"overall","0-64",28.467224930856,27.2104719853318,29.7239778763803,"Other White","poor GH"
"1","all",28.2439889059006,25.6629460990928,30.8250317127083,"Other White","poor GH"
"2","all",42.7961219609442,39.1213224840869,46.4709214378015,"Other White","poor GH"
"3","all",52.4845319471164,48.1491713895502,56.8198925046825,"Other White","poor GH"
"4","all",72.3002913595813,66.7076029415136,77.892979777649,"Other White","poor GH"
"5","all",84.9219476439373,78.3271978831696,91.516697404705,"Other White","poor GH"
"overall","all",49.2784534180619,47.4606382572188,51.096268578905,"Other White","poor GH"
"1","0-14",2.02546296296296,-0.781633903486036,4.83255982941196,"White Polish","poor GH"
"1","15-29",5.50335474207903,2.0924028119287,8.91430667222936,"White Polish","poor GH"
"1","30-44",13.9695776532754,6.90012585548578,21.0390294510651,"White Polish","poor GH"
"1","45-59",27.3511892888837,11.8760814842248,42.8262970935426,"White Polish","poor GH"
"1","60-74",48.0877147543814,12.4644917313911,83.7109377773717,"White Polish","poor GH"
"1","75",229.55747955748,150.021332350784,309.093626764176,"White Polish","poor GH"
"2","0-14",8.72672872340426,4.31047580626415,13.1429816405444,"White Polish","poor GH"
"2","15-29",5.43540026479121,1.8843373446078,8.98646318497463,"White Polish","poor GH"
"2","30-44",8.206730316465,4.30557004757307,12.1078905853569,"White Polish","poor GH"
"2","45-59",40.168654260522,23.3835504041789,56.9537581168651,"White Polish","poor GH"
"2","60-74",74.2494388327722,32.239635959609,116.259241705935,"White Polish","poor GH"
"2","75",299.272486772487,195.58176578733,402.963207757644,"White Polish","poor GH"
"3","0-14",5.41164832398499,2.34977630335567,8.47352034461431,"White Polish","poor GH"
"3","15-29",5.07501134651492,2.90443302497184,7.245589668058,"White Polish","poor GH"
"3","30-44",15.5738764999866,10.9189739909467,20.2287790090266,"White Polish","poor GH"
"3","45-59",50.2253593472134,35.550806155083,64.8999125393438,"White Polish","poor GH"
"3","60-74",84.0664711632454,31.9624899528912,136.170452373599,"White Polish","poor GH"
"3","75",228.37589141937,130.699704070869,326.052078767871,"White Polish","poor GH"
"4","0-14",6.53337144566855,3.6700477766246,9.39669511471249,"White Polish","poor GH"
"4","15-29",3.69812336925964,2.15280436444552,5.24344237407377,"White Polish","poor GH"
"4","30-44",14.9253462710046,11.0162308544832,18.834461687526,"White Polish","poor GH"
"4","45-59",45.189701897019,32.27041214968,58.108991644358,"White Polish","poor GH"
"4","60-74",118.32955950603,68.8836922707898,167.77542674127,"White Polish","poor GH"
"4","75",233.115468409586,153.579749080748,312.651187738424,"White Polish","poor GH"
"5","0-14",5.414148420654,3.47675589116407,7.35154095014392,"White Polish","poor GH"
"5","15-29",6.46347749486128,4.70671658134702,8.22023840837555,"White Polish","poor GH"
"5","30-44",19.1613819160445,15.2670456962624,23.0557181358266,"White Polish","poor GH"
"5","45-59",61.2975337820274,49.9956230961011,72.5994444679538,"White Polish","poor GH"
"5","60-74",153.378378378378,99.3861333696512,207.370623387106,"White Polish","poor GH"
"5","75",247.656873317727,164.411708380653,330.902038254802,"White Polish","poor GH"
"overall","0-14",5.85411994550894,4.56320936056244,7.14503053045544,"White Polish","poor GH"
"overall","15-29",5.04904265157853,4.12220278772178,5.97588251543528,"White Polish","poor GH"
"overall","30-44",15.725517011212,13.6661724618423,17.7848615605818,"White Polish","poor GH"
"overall","45-59",49.7904935503172,43.4780781339927,56.1029089666417,"White Polish","poor GH"
"overall","60-74",99.5840451125466,78.0298937564233,121.13819646867,"White Polish","poor GH"
"overall","75",242.997743203825,204.367402609032,281.628083798619,"White Polish","poor GH"
"1","0-64",16.7225119015953,11.7814161898526,21.663607613338,"White Polish","poor GH"
"2","0-64",24.4370594879166,18.8312852031584,30.0428337726749,"White Polish","poor GH"
"3","0-64",23.7438531777506,19.6143535751933,27.8733527803079,"White Polish","poor GH"
"4","0-64",29.1029324239187,24.6074955466529,33.5983693011846,"White Polish","poor GH"
"5","0-64",32.75335407082,29.1014056809912,36.4053024606488,"White Polish","poor GH"
"overall","0-64",27.3070372914875,25.3040713317772,29.3100032511979,"White Polish","poor GH"
"1","all",38.3525644717266,29.8412781929135,46.8638507505397,"White Polish","poor GH"
"2","all",51.4501066972967,41.7015015136207,61.1987118809727,"White Polish","poor GH"
"3","all",49.6676320358325,41.7717663508919,57.563497720773,"White Polish","poor GH"
"4","all",54.52086537073,46.9647977883151,62.0769329531448,"White Polish","poor GH"
"5","all",66.088001058038,59.1938093708237,72.9821927452523,"White Polish","poor GH"
"overall","all",53.5521881523357,50.0339088891863,57.070467415485,"White Polish","poor GH"
"1","0-14",2.30037394033866,2.05404007218938,2.54670780848795,"White Scottish","poor GH"
"1","15-29",6.79114960217201,6.3391044252429,7.24319477910112,"White Scottish","poor GH"
"1","30-44",13.7989515368231,13.2175642214388,14.3803388522073,"White Scottish","poor GH"
"1","45-59",27.3455962988181,26.6148874759205,28.0763051217156,"White Scottish","poor GH"
"1","60-74",48.650538074582,47.5041964199927,49.7968797291713,"White Scottish","poor GH"
"1","75",109.68964306314,107.283901001765,112.095385124514,"White Scottish","poor GH"
"2","0-14",2.93442405768053,2.65141786437158,3.21743025098947,"White Scottish","poor GH"
"2","15-29",8.62634700913973,8.15135455762682,9.10133946065264,"White Scottish","poor GH"
"2","30-44",21.2877920110885,20.5948056232957,21.9807783988813,"White Scottish","poor GH"
"2","45-59",45.8361462083893,44.8786416809255,46.7936507358531,"White Scottish","poor GH"
"2","60-74",72.5992377110327,71.187636812966,74.0108386090994,"White Scottish","poor GH"
"2","75",130.679720434433,127.936738489935,133.422702378931,"White Scottish","poor GH"
"3","0-14",3.87814826805207,3.55044455510868,4.20585198099547,"White Scottish","poor GH"
"3","15-29",10.1528147386347,9.66732516022431,10.6383043170451,"White Scottish","poor GH"
"3","30-44",31.0371485002766,30.2109389675283,31.8633580330249,"White Scottish","poor GH"
"3","45-59",69.3736214516701,68.1791102470367,70.5681326563035,"White Scottish","poor GH"
"3","60-74",103.93237288047,102.263958947223,105.600786813718,"White Scottish","poor GH"
"3","75",156.732467872353,153.946386127806,159.518549616901,"White Scottish","poor GH"
"4","0-14",5.05623752773742,4.69020172108591,5.42227333438892,"White Scottish","poor GH"
"4","15-29",13.4168796445699,12.8770574382423,13.9567018508976,"White Scottish","poor GH"
"4","30-44",45.3082397090522,44.3190383538549,46.2974410642494,"White Scottish","poor GH"
"4","45-59",103.289511913469,101.840599403997,104.738424422941,"White Scottish","poor GH"
"4","60-74",143.402155754111,141.489542474092,145.31476903413,"White Scottish","poor GH"
"4","75",187.164139608952,184.176503712962,190.151775504942,"White Scottish","poor GH"
"5","0-14",6.58734591712143,6.20086641625697,6.97382541798589,"White Scottish","poor GH"
"5","15-29",19.4104855521715,18.7818976315448,20.0390734727982,"White Scottish","poor GH"
"5","30-44",78.0906127135077,76.7984934264613,79.382732000554,"White Scottish","poor GH"
"5","45-59",164.963131880333,163.109181042887,166.817082717779,"White Scottish","poor GH"
"5","60-74",206.854606190149,204.431539905601,209.277672474697,"White Scottish","poor GH"
"5","75",237.891574198231,234.19238790302,241.590760493442,"White Scottish","poor GH"
"overall","0-14",4.23825722677448,4.08989729338924,4.38661716015972,"White Scottish","poor GH"
"overall","15-29",12.2662809575274,12.0240426164245,12.5085192986304,"White Scottish","poor GH"
"overall","30-44",38.6846241374407,38.2691305209181,39.1001177539633,"White Scottish","poor GH"
"overall","45-59",81.1756620421659,80.6025832376277,81.7487408467041,"White Scottish","poor GH"
"overall","60-74",114.367438725603,113.582629753641,115.152247697565,"White Scottish","poor GH"
"overall","75",164.40126877078,163.083886233589,165.718651307971,"White Scottish","poor GH"
"1","0-64",15.5208497787588,15.2347175862026,15.8069819713149,"White Scottish","poor GH"
"2","0-64",24.4413025149043,24.0841474151153,24.7984576146933,"White Scottish","poor GH"
"3","0-64",35.9420466041702,35.5077624696827,36.3763307386576,"White Scottish","poor GH"
"4","0-64",52.2462136658592,51.7281589281596,52.7642684035587,"White Scottish","poor GH"
"5","0-64",83.037105615879,82.3754283767535,83.6987828550045,"White Scottish","poor GH"
"overall","0-64",42.1660824905371,41.9562849135784,42.3758800674958,"White Scottish","poor GH"
"1","all",27.8905499751293,27.5350984228166,28.2460015274421,"White Scottish","poor GH"
"2","all",39.4795749722406,39.0535426331679,39.9056073113133,"White Scottish","poor GH"
"3","all",54.2362177760879,53.7492945756071,54.7231409765687,"White Scottish","poor GH"
"4","all",74.1256192890885,73.5658335453058,74.6854050328712,"White Scottish","poor GH"
"5","all",109.818079659322,109.112687270366,110.523472048278,"White Scottish","poor GH"
"overall","all",61.0628205697653,60.8302281883795,61.2954129511511,"White Scottish","poor GH"
"1","0-14",2.23123682825903,2.00170630424055,2.46076735227751,"White (total)","poor GH"
"1","15-29",6.39655736254926,6.00629691231743,6.78681781278108,"White (total)","poor GH"
"1","30-44",12.9349522490368,12.4352530543452,13.4346514437285,"White (total)","poor GH"
"1","45-59",26.7003216580366,26.0408999253025,27.3597433907707,"White (total)","poor GH"
"1","60-74",47.9804617538589,46.9339568958514,49.0269666118664,"White (total)","poor GH"
"1","75",110.791629133492,108.547621463497,113.035636803487,"White (total)","poor GH"
"2","0-14",2.93893234485456,2.66888993107512,3.208974758634,"White (total)","poor GH"
"2","15-29",8.01729842648211,7.60801194645087,8.42658490651336,"White (total)","poor GH"
"2","30-44",20.4709948157669,19.8566283228557,21.0853613086781,"White (total)","poor GH"
"2","45-59",45.6888323044306,44.8116646366604,46.5659999722009,"White (total)","poor GH"
"2","60-74",71.8075859012087,70.5198004329183,73.0953713694992,"White (total)","poor GH"
"2","75",131.385949486182,128.827030067825,133.944868904539,"White (total)","poor GH"
"3","0-14",3.82380733442193,3.5115354736183,4.13607919522556,"White (total)","poor GH"
"3","15-29",9.5801720884652,9.15198678275337,10.008357394177,"White (total)","poor GH"
"3","30-44",29.97560731635,29.2280796320412,30.7231350006589,"White (total)","poor GH"
"3","45-59",68.4601047591641,67.3506540305987,69.5695554877295,"White (total)","poor GH"
"3","60-74",102.041404712154,100.490663867692,103.592145556616,"White (total)","poor GH"
"3","75",156.529601151453,153.891789242505,159.1674130604,"White (total)","poor GH"
"4","0-14",5.13100817991279,4.77433764450505,5.48767871532053,"White (total)","poor GH"
"4","15-29",12.7691260356132,12.2820381804384,13.256213890788,"White (total)","poor GH"
"4","30-44",43.965559474756,43.0505030958565,44.8806158536554,"White (total)","poor GH"
"4","45-59",101.935557354856,100.557531274562,103.313583435149,"White (total)","poor GH"
"4","60-74",142.756953542834,140.920975423265,144.592931662402,"White (total)","poor GH"
"4","75",187.485679085347,184.60729308019,190.364065090505,"White (total)","poor GH"
"5","0-14",6.57216571358702,6.19812898327164,6.94620244390241,"White (total)","poor GH"
"5","15-29",18.5830624488358,18.0029568361588,19.1631680615127,"White (total)","poor GH"
"5","30-44",74.8520307380515,73.6530912452693,76.0509702308337,"White (total)","poor GH"
"5","45-59",162.797998307332,161.017909010389,164.578087604274,"White (total)","poor GH"
"5","60-74",205.431058841106,203.082869325781,207.779248356432,"White (total)","poor GH"
"5","75",237.941282147907,234.349566199006,241.532998096808,"White (total)","poor GH"
"overall","0-14",4.19902966209935,4.05736545181575,4.34069387238295,"White (total)","poor GH"
"overall","15-29",11.4327140413302,11.2191716751723,11.6462564074881,"White (total)","poor GH"
"overall","30-44",36.2351480707397,35.8652192738284,36.6050768676511,"White (total)","poor GH"
"overall","45-59",78.1020849237041,77.575473745481,78.6286961019272,"White (total)","poor GH"
"overall","60-74",110.830404739276,110.103404114786,111.557405363767,"White (total)","poor GH"
"overall","75",163.376086495571,162.131315085699,164.620857905443,"White (total)","poor GH"
"1","0-64",14.9839093584022,14.7289598780027,15.2388588388018,"White (total)","poor GH"
"2","0-64",24.007058311442,23.6841560163607,24.3299606065233,"White (total)","poor GH"
"3","0-64",35.1323740399279,34.7329729293517,35.531775150504,"White (total)","poor GH"
"4","0-64",51.3222586246657,50.8333881469634,51.8111291023679,"White (total)","poor GH"
"5","0-64",81.3351394819878,80.7055315472241,81.9647474167515,"White (total)","poor GH"
"overall","0-64",40.2624243607479,40.0714090644831,40.4534396570127,"White (total)","poor GH"
"1","all",27.4896493933186,27.1659585777213,27.8133402089159,"White (total)","poor GH"
"2","all",39.1090080869074,38.7192973551422,39.4987188186727,"White (total)","poor GH"
"3","all",53.3921561456055,52.9395724670996,53.8447398241114,"White (total)","poor GH"
"4","all",73.3938957673375,72.8609228060089,73.9268687286661,"White (total)","poor GH"
"5","all",108.332678499118,107.65611385509,109.009243143145,"White (total)","poor GH"
"overall","all",59.1025670336117,58.8879006846511,59.3172333825722,"White (total)","poor GH"
"1","0-14",1.01273148148148,-0.972185748232114,2.99764871119508,"Chinese","poor GH"
"1","15-29",1.65086447295036,0.42790942921367,2.87381951668705,"Chinese","poor GH"
"1","30-44",4.59153034458832,1.19013956697408,7.99292112220257,"Chinese","poor GH"
"1","45-59",25.9000753796409,17.0633339139418,34.73681684534,"Chinese","poor GH"
"1","60-74",94.3124320328848,64.3259694121382,124.298894653631,"Chinese","poor GH"
"1","75",191.317941317941,114.776229787144,267.859652848738,"Chinese","poor GH"
"2","0-14",1.21979553903346,-1.17095978597474,3.61055086404165,"Chinese","poor GH"
"2","15-29",3.25127753541851,1.2361518703227,5.26640320051431,"Chinese","poor GH"
"2","30-44",6.76576783528322,2.07741607649269,11.4541195940737,"Chinese","poor GH"
"2","45-59",36.176187291658,23.4414486121666,48.9109259711494,"Chinese","poor GH"
"2","60-74",97.07671392454,61.7450444503723,132.408383398708,"Chinese","poor GH"
"2","75",192.503900230664,119.892344478983,265.115455982345,"Chinese","poor GH"
"3","0-14",0,NA,NA,"Chinese","poor GH"
"3","15-29",3.76541670988714,1.63497079400698,5.89586262576731,"Chinese","poor GH"
"3","30-44",11.4464141117764,5.45052590177762,17.4423023217752,"Chinese","poor GH"
"3","45-59",48.258210256112,32.9146019237083,63.6018185885157,"Chinese","poor GH"
"3","60-74",93.4875592247463,55.2809941708325,131.69412427866,"Chinese","poor GH"
"3","75",184.800445000695,91.2802348291177,278.320655172273,"Chinese","poor GH"
"4","0-14",3.44187062937063,-0.452901073360949,7.33664233210221,"Chinese","poor GH"
"4","15-29",5.70197715709567,3.06784650763787,8.33610780655347,"Chinese","poor GH"
"4","30-44",19.1779622992432,11.5053203716483,26.8506042268381,"Chinese","poor GH"
"4","45-59",44.2268432390395,27.5446882815327,60.9089981965462,"Chinese","poor GH"
"4","60-74",148.918222602433,99.5824523553379,198.253992849528,"Chinese","poor GH"
"4","75",172.879256965944,85.3918894669079,260.366624464981,"Chinese","poor GH"
"5","0-14",13.69990689154,6.98707586679738,20.4127379162826,"Chinese","poor GH"
"5","15-29",6.94892736901049,3.64567768027496,10.252177057746,"Chinese","poor GH"
"5","30-44",29.4698150878238,20.5572881266109,38.3823420490366,"Chinese","poor GH"
"5","45-59",62.8609328468859,42.3267387778047,83.395126915967,"Chinese","poor GH"
"5","60-74",132.012130180832,81.2692334362505,182.755026925413,"Chinese","poor GH"
"5","75",221.160944998154,121.716683362869,320.605206633439,"Chinese","poor GH"
"overall","0-14",4.47817868305934,2.56286521757912,6.39349214853957,"Chinese","poor GH"
"overall","15-29",4.07373271889401,3.07568654243467,5.07177889535335,"Chinese","poor GH"
"overall","30-44",14.0566285616616,11.2300083673423,16.8832487559808,"Chinese","poor GH"
"overall","45-59",40.186192404456,34.0544630405712,46.3179217683409,"Chinese","poor GH"
"overall","60-74",108.410538709649,91.1191003883531,125.701977030944,"Chinese","poor GH"
"overall","75",194.737990743042,156.570045915236,232.905935570847,"Chinese","poor GH"
"1","0-64",12.5923378845803,9.48288353895048,15.7017922302101,"Chinese","poor GH"
"2","0-64",17.4401134725559,13.0989958562885,21.7812310888234,"Chinese","poor GH"
"3","0-64",19.6210529736463,15.0570993053267,24.185006641966,"Chinese","poor GH"
"4","0-64",25.915925356799,20.3066354645966,31.5252152490014,"Chinese","poor GH"
"5","0-64",37.3919957778778,30.756905723268,44.0270858324876,"Chinese","poor GH"
"overall","0-64",21.0695090919657,19.0047351423561,23.1342830415753,"Chinese","poor GH"
"1","all",39.481883497311,32.1036972976479,46.8600696969742,"Chinese","poor GH"
"2","all",42.9102504742754,34.7414891313092,51.0790118172416,"Chinese","poor GH"
"3","all",44.9558832417931,36.2315039197516,53.6802625638346,"Chinese","poor GH"
"4","all",54.6771702948754,44.9748813078733,64.3794592818776,"Chinese","poor GH"
"5","all",64.0223372485098,53.975778767199,74.0688957298206,"Chinese","poor GH"
"overall","all",47.9633481671158,44.1126945533998,51.8140017808319,"Chinese","poor GH"
"1","0-14",0.88022191438505,-0.339681003037585,2.10012483180769,"Mixed","poor GH"
"1","15-29",6.2531902879729,2.16784770367205,10.3385328722737,"Mixed","poor GH"
"1","30-44",25.1898803838431,14.4161885533844,35.9635722143018,"Mixed","poor GH"
"1","45-59",54.5831137008272,33.186926297292,75.9793011043624,"Mixed","poor GH"
"1","60-74",95.2252969991329,45.3441525642732,145.106441433993,"Mixed","poor GH"
"1","75",205.026455026455,53.143522549298,356.909387503612,"Mixed","poor GH"
"2","0-14",2.59824941808912,0.0520117769357062,5.14448705924253,"Mixed","poor GH"
"2","15-29",6.85410572982747,2.37617227093032,11.3320391887246,"Mixed","poor GH"
"2","30-44",33.0067127218773,19.2143387628202,46.7990866809344,"Mixed","poor GH"
"2","45-59",45.6899883582495,20.8530841528865,70.5268925636124,"Mixed","poor GH"
"2","60-74",173.988919502035,97.736314624986,250.241524379084,"Mixed","poor GH"
"2","75",209.198209198209,54.2248547699041,364.171563626514,"Mixed","poor GH"
"3","0-14",4.90375243664717,1.271068546542,8.53643632675235,"Mixed","poor GH"
"3","15-29",8.02142557902927,2.7808571658407,13.2619939922178,"Mixed","poor GH"
"3","30-44",42.805793537931,26.3520785756034,59.2595085002586,"Mixed","poor GH"
"3","45-59",58.3007716054058,28.7970525332889,87.8044906775226,"Mixed","poor GH"
"3","60-74",141.276400367309,72.0522362209625,210.500564513656,"Mixed","poor GH"
"3","75",46.2962962962963,-17.8659177939665,110.458510386559,"Mixed","poor GH"
"4","0-14",3.43892694063927,0.424629961772887,6.45322391950565,"Mixed","poor GH"
"4","15-29",8.90512561909915,3.08721712201939,14.7230341161789,"Mixed","poor GH"
"4","30-44",50.8418535063992,31.6645481324552,70.0191588803432,"Mixed","poor GH"
"4","45-59",132.230466317608,82.3537632191931,182.107169416023,"Mixed","poor GH"
"4","60-74",185.134998483163,109.473889968193,260.796106998133,"Mixed","poor GH"
"4","75",93.0799220272905,1.86327459864761,184.296569455933,"Mixed","poor GH"
"5","0-14",4.46566021842686,1.15751362176578,7.77380681508794,"Mixed","poor GH"
"5","15-29",10.2463217060671,2.65587984030392,17.8367635718303,"Mixed","poor GH"
"5","30-44",72.0137207132097,47.8076731353876,96.2197682910317,"Mixed","poor GH"
"5","45-59",142.530078632068,90.6553764015226,194.404780862614,"Mixed","poor GH"
"5","60-74",318.181818181818,198.165149416164,438.198486947473,"Mixed","poor GH"
"5","75",224.466891133558,77.8178836857423,371.115898581373,"Mixed","poor GH"
"overall","0-14",2.95388410403288,1.79598281235092,4.11178539571484,"Mixed","poor GH"
"overall","15-29",7.80108783031747,5.46940738360166,10.1327682770333,"Mixed","poor GH"
"overall","30-44",41.7729736973689,34.5921906203382,48.9537567743996,"Mixed","poor GH"
"overall","45-59",78.8417064916017,64.0407133338498,93.6426996493535,"Mixed","poor GH"
"overall","60-74",170.214135356564,136.852777860715,203.575492852413,"Mixed","poor GH"
"overall","75",154.404797588031,98.2082180679754,210.601377108086,"Mixed","poor GH"
"1","0-64",27.1730706580976,20.4631631400193,33.8829781761759,"Mixed","poor GH"
"2","0-64",33.2976595088509,24.57662940632,42.0186896113818,"Mixed","poor GH"
"3","0-64",39.3074142209322,29.7516398208042,48.8631886210602,"Mixed","poor GH"
"4","0-64",65.3893799475356,51.1492877621383,79.6294721329328,"Mixed","poor GH"
"5","0-64",80.524750475311,63.7004838348602,97.3490171157618,"Mixed","poor GH"
"overall","0-64",44.903297638538,40.2190594053941,49.587535871682,"Mixed","poor GH"
"1","all",51.7531625512922,40.2679857873571,63.2383393152272,"Mixed","poor GH"
"2","all",65.2840226767147,50.5091289318995,80.0589164215298,"Mixed","poor GH"
"3","all",50.3924684478504,38.9877887677562,61.7971481279447,"Mixed","poor GH"
"4","all",78.5629185899442,62.7648535534483,94.3609836264401,"Mixed","poor GH"
